participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.decoding_answer,player.task_number,player.correct_answers,player.secret_number,player.sender_choice,player.sender_message,player.x_count,player.bundle_secret_numbers_json,player.bundle_receiver_scores_json,player.bundle_receiver_average_score,player.sender_message_encoded,player.sender_code,player.receiver_guess,player.tutorial_message,player.tutorial_x_count,player.tutorial_message_encoded,player.math_solution,player.sender_win_prob,player.receiver_win_prob,player.sender_wins,player.receiver_wins,player.honesty_rate,player.credulity_rate,player.guess_confirmed,player.wrong_answer,player.wrong_answer_count,player.Q_task,player.Q_task_count,player.Q_payoff,player.Q_payoff_count,player.Q_message_origin,player.Q_message_origin_count,player.Q_fixbelief_understanding,player.Q_fixbelief_understanding_count,player.Q_nouncertainty_understanding,player.Q_nouncertainty_understanding_count,player.Q_payoff_other,player.Q_payoff_other_count,player.Q_independence,player.Q_independence_count,player.Q_secret_number_generation,player.Q_secret_number_generation_count,player.Q_no_knowledge_guess,player.Q_no_knowledge_guess_count,player.is_sender_payoff_relevant,player.is_receiver_payoff_relevant,player.belief_honest_pct,player.honesty_guess,player.honesty_certainty,player.credulity_guess,player.credulity_certainty,player.strategy_explanation,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,s39fq05g,1,1,655,654,survey,Redirect,2026-04-08 20:12:31.519982,1,,,41000.0,1,,4000.0,NoUncertainty,,1,0,1,5,5,1,"[5, 1, 1, 6]","[0.9722222222222222, 0.75, 0.75, 0.8888888888888888]",0.8402777777777778,5,ejekyhc7,4.0,0,2,,0,0.5,0.8402777777777778,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
2,z4pock9s,1,1,655,654,survey,Redirect,2026-04-08 20:12:35.362697,1,,,49000.0,2,,4000.0,NoUncertainty,,1,0,3,3,3,2,"[3, 3, 6, 6]","[0.9722222222222222, 0.9722222222222222, 0.8888888888888888, 0.8888888888888888]",0.9305555555555556,3,re4laue2,4.0,0,2,,0,0.5,0.9305555555555556,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
3,lrklrovy,1,1,655,654,survey,Redirect,2026-04-08 20:12:38.290596,1,,,42000.0,3,,4000.0,NoUncertainty,,1,0,7,7,7,3,"[7, 7, 7, 2]","[0.75, 0.75, 0.75, 0.8888888888888888]",0.7847222222222222,7,901lc5i2,4.0,0,2,,0,0.5,0.7847222222222222,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
4,suiny1ys,1,1,655,654,survey,Redirect,2026-04-08 20:12:41.451689,1,,,46000.0,4,,0.0,NoUncertainty,,1,0,5,5,5,2,"[5, 5, 7, 7]","[0.9722222222222222, 0.9722222222222222, 0.75, 0.75]",0.8611111111111112,5,i00e409l,4.0,0,2,,0,0.5,0.8611111111111112,1,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
5,dm3u9zgz,1,1,655,654,survey,Redirect,2026-04-08 20:12:55.041431,1,,,50000.0,5,,4000.0,NoUncertainty,,1,0,1,4,4,1,"[4, 1, 2, 6]","[1.0, 0.75, 0.8888888888888888, 0.8888888888888888]",0.8819444444444444,4,7zbsph3d,4.0,0,2,,0,0.5,0.8819444444444444,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
6,mdezafla,1,1,655,654,survey,Redirect,2026-04-08 20:12:58.518866,1,,,50000.0,6,,4000.0,NoUncertainty,,1,0,4,7,7,0,"[4, 5, 3, 7]","[1.0, 0.9722222222222222, 0.9722222222222222, 0.75]",0.9236111111111112,7,ur9vtr5u,4.0,0,2,,0,0.5,0.9236111111111112,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
7,8r52a6nf,1,1,655,654,survey,Redirect,2026-04-08 20:13:08.125815,1,,,42000.0,7,,0.0,NoUncertainty,,1,0,1,7,7,2,"[7, 7, 1, 1]","[0.75, 0.75, 0.75, 0.75]",0.75,7,5r1bqnb3,4.0,0,2,,0,0.5,0.75,1,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
8,pzqvybb6,1,1,655,654,survey,Redirect,2026-04-08 20:13:12.516264,1,,,49000.0,8,,4000.0,NoUncertainty,,1,0,7,6,6,1,"[6, 5, 7, 6]","[0.8888888888888888, 0.9722222222222222, 0.75, 0.8888888888888888]",0.875,6,g9yzp9x1,4.0,0,2,,0,0.5,0.875,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
9,qh3in75n,1,1,655,654,survey,Redirect,2026-04-08 20:13:19.901344,1,,,37000.0,9,,4000.0,NoUncertainty,,1,0,7,5,5,0,"[6, 7, 2, 1]","[0.8888888888888888, 0.75, 0.8888888888888888, 0.75]",0.8194444444444444,5,jvopp27d,4.0,0,2,,0,0.5,0.8194444444444444,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
10,xgv6i8eg,1,1,655,654,survey,Redirect,2026-04-08 20:13:26.700976,1,,,42000.0,10,,4000.0,NoUncertainty,,1,0,3,8,7,2,"[7, 7, 1, 3]","[0.75, 0.75, 0.75, 0.9722222222222222]",0.8055555555555556,7,vqb2qgpb,4.0,0,2,,0,0.5,0.8055555555555556,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
11,94175ger,1,1,655,654,survey,Redirect,2026-04-08 20:13:46.876515,1,,,41000.0,11,,0.0,NoUncertainty,,1,0,1,6,6,1,"[6, 1, 5, 7]","[0.8888888888888888, 0.75, 0.9722222222222222, 0.75]",0.8402777777777778,6,bvjdgduf,4.0,0,2,,0,0.5,0.8402777777777778,0,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
12,aqx4oqql,1,1,655,654,survey,Redirect,2026-04-08 20:13:58.928827,1,,,50000.0,12,,4000.0,NoUncertainty,,1,0,6,5,5,0,"[6, 7, 1, 5]","[0.8888888888888888, 0.75, 0.75, 0.9722222222222222]",0.8402777777777778,5,ct0q6itq,4.0,0,2,,0,0.5,0.8402777777777778,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
13,lvrr41w9,1,1,655,654,survey,Redirect,2026-04-08 20:14:26.634083,1,,,46000.0,13,,4000.0,NoUncertainty,,1,0,2,2,2,3,"[2, 2, 2, 4]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 1.0]",0.9166666666666666,2,vpbdd04h,4.0,0,2,,0,0.5,0.9166666666666666,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
14,9ulljaq1,1,1,655,654,survey,Redirect,2026-04-08 20:14:47.965751,1,,,34000.0,14,,4000.0,NoUncertainty,,1,0,4,4,4,3,"[4, 4, 4, 2]","[1.0, 1.0, 1.0, 0.8888888888888888]",0.9722222222222222,4,hytch124,4.0,0,2,,0,0.5,0.9722222222222222,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
15,hw8wk1d5,1,1,655,654,survey,Redirect,2026-04-08 20:16:16.187062,1,,,42000.0,15,,4000.0,NoUncertainty,,1,0,6,6,6,3,"[6, 6, 6, 1]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.75]",0.8541666666666666,6,annqj9mk,4.0,0,2,,0,0.5,0.8541666666666666,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,10,ijtksv4p,,,,,1
16,nbe76ncb,,1,0,654,,,,0,,,0.0,16,,0.0,NoUncertainty,,1,0,7,8,2,2,"[2, 2, 7, 6]",[],0.0,2,y6zlnify,0.0,0,2,,0,0.0,0.0,0,0,0.0,0.0,0,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,0,0,,,,,,1,10,ijtksv4p,,,,,1
1,s39fq05g,1,1,655,654,survey,Redirect,2026-04-08 20:12:31.519982,1,,,41000.0,1,,0.0,NoUncertainty,,1,0,5,5,5,2,"[5, 5, 5, 2]","[0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.8888888888888888]",0.9513888888888888,5,ejekyhc7,4.0,0,2,,0,0.5,0.9513888888888888,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
2,z4pock9s,1,1,655,654,survey,Redirect,2026-04-08 20:12:35.362697,1,,,49000.0,2,,0.0,NoUncertainty,,1,0,6,8,6,3,"[6, 6, 6, 6]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888]",0.8888888888888888,6,re4laue2,4.0,0,2,,0,0.5,0.8888888888888888,1,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
3,lrklrovy,1,1,655,654,survey,Redirect,2026-04-08 20:12:38.290596,1,,,42000.0,3,,0.0,NoUncertainty,,1,0,7,7,7,4,"[7, 7, 7, 7]","[0.75, 0.75, 0.75, 0.75]",0.75,7,901lc5i2,4.0,0,2,,0,0.5,0.75,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
4,suiny1ys,1,1,655,654,survey,Redirect,2026-04-08 20:12:41.451689,1,,,46000.0,4,,0.0,NoUncertainty,,1,0,4,8,4,1,"[4, 7, 4, 7]","[1.0, 0.75, 1.0, 0.75]",0.875,4,i00e409l,4.0,0,2,,0,0.5,0.875,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
5,dm3u9zgz,1,1,655,654,survey,Redirect,2026-04-08 20:12:55.041431,1,,,50000.0,5,,0.0,NoUncertainty,,1,0,4,8,4,4,"[4, 4, 4, 4]","[1.0, 1.0, 1.0, 1.0]",1.0,4,7zbsph3d,4.0,0,2,,0,0.5,1.0,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
6,mdezafla,1,1,655,654,survey,Redirect,2026-04-08 20:12:58.518866,1,,,50000.0,6,,0.0,NoUncertainty,,1,0,6,6,6,3,"[6, 6, 6, 7]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.75]",0.8541666666666666,6,ur9vtr5u,4.0,0,2,,0,0.5,0.8541666666666666,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
7,8r52a6nf,1,1,655,654,survey,Redirect,2026-04-08 20:13:08.125815,1,,,42000.0,7,,0.0,NoUncertainty,,1,0,5,5,5,4,"[5, 5, 5, 5]","[0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222]",0.9722222222222222,5,5r1bqnb3,4.0,0,2,,0,0.5,0.9722222222222222,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
8,pzqvybb6,1,1,655,654,survey,Redirect,2026-04-08 20:13:12.516264,1,,,49000.0,8,,0.0,NoUncertainty,,1,0,6,6,6,2,"[6, 6, 6, 1]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.75]",0.8541666666666666,6,g9yzp9x1,4.0,0,2,,0,0.5,0.8541666666666666,1,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
9,qh3in75n,1,1,655,654,survey,Redirect,2026-04-08 20:13:19.901344,1,,,37000.0,9,,0.0,NoUncertainty,,1,0,5,6,6,0,"[4, 6, 5, 6]","[1.0, 0.8888888888888888, 0.9722222222222222, 0.8888888888888888]",0.9375,6,jvopp27d,4.0,0,2,,0,0.5,0.9375,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
10,xgv6i8eg,1,1,655,654,survey,Redirect,2026-04-08 20:13:26.700976,1,,,42000.0,10,,0.0,NoUncertainty,,1,0,7,5,5,0,"[2, 7, 3, 4]","[0.8888888888888888, 0.75, 0.9722222222222222, 1.0]",0.9027777777777778,5,vqb2qgpb,4.0,0,2,,0,0.5,0.9027777777777778,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
11,94175ger,1,1,655,654,survey,Redirect,2026-04-08 20:13:46.876515,1,,,41000.0,11,,0.0,NoUncertainty,,1,0,3,2,2,3,"[2, 2, 2, 3]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.9722222222222222]",0.9097222222222222,2,bvjdgduf,4.0,0,2,,0,0.5,0.9097222222222222,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
12,aqx4oqql,1,1,655,654,survey,Redirect,2026-04-08 20:13:58.928827,1,,,50000.0,12,,0.0,NoUncertainty,,1,0,7,7,7,4,"[7, 7, 7, 7]","[0.75, 0.75, 0.75, 0.75]",0.75,7,ct0q6itq,4.0,0,2,,0,0.5,0.75,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
13,lvrr41w9,1,1,655,654,survey,Redirect,2026-04-08 20:14:26.634083,1,,,46000.0,13,,0.0,NoUncertainty,,1,0,3,7,7,0,"[1, 3, 4, 5]","[0.75, 0.9722222222222222, 1.0, 0.9722222222222222]",0.9236111111111112,7,vpbdd04h,4.0,0,2,,0,0.5,0.9236111111111112,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
14,9ulljaq1,1,1,655,654,survey,Redirect,2026-04-08 20:14:47.965751,1,,,34000.0,14,,0.0,NoUncertainty,,1,0,3,3,3,3,"[3, 3, 3, 4]","[0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 1.0]",0.9791666666666666,3,hytch124,4.0,0,2,,0,0.5,0.9791666666666666,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
15,hw8wk1d5,1,1,655,654,survey,Redirect,2026-04-08 20:16:16.187062,1,,,42000.0,15,,0.0,NoUncertainty,,1,0,6,6,6,1,"[6, 7, 3, 6]","[0.8888888888888888, 0.75, 0.9722222222222222, 0.8888888888888888]",0.875,6,annqj9mk,4.0,0,2,,0,0.5,0.875,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,11,ijtksv4p,,,,,1
16,nbe76ncb,,1,0,654,,,,0,,,0.0,16,,0.0,NoUncertainty,,1,0,4,3,3,3,"[3, 3, 3, 4]",[],0.0,3,y6zlnify,0.0,0,2,,0,0.0,0.0,0,0,0.0,0.0,0,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,0,0,,,,,,1,11,ijtksv4p,,,,,1
1,s39fq05g,1,1,655,654,survey,Redirect,2026-04-08 20:12:31.519982,1,,,41000.0,1,,4000.0,NoUncertainty,,1,0,3,3,3,2,"[3, 3, 1, 3]","[0.9722222222222222, 0.9722222222222222, 0.75, 0.9722222222222222]",0.9166666666666666,3,ejekyhc7,4.0,0,2,,0,0.5,0.9166666666666666,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
2,z4pock9s,1,1,655,654,survey,Redirect,2026-04-08 20:12:35.362697,1,,,49000.0,2,,4000.0,NoUncertainty,,1,0,1,6,6,0,"[1, 2, 5, 7]","[0.75, 0.8888888888888888, 0.9722222222222222, 0.75]",0.8402777777777778,6,re4laue2,4.0,0,2,,0,0.5,0.8402777777777778,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
3,lrklrovy,1,1,655,654,survey,Redirect,2026-04-08 20:12:38.290596,1,,,42000.0,3,,4000.0,NoUncertainty,,1,0,3,8,3,3,"[3, 3, 3, 5]","[0.9722222222222222, 0.9722222222222222, 0.9722222222222222, 0.9722222222222222]",0.9722222222222222,3,901lc5i2,4.0,0,2,,0,0.5,0.9722222222222222,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
4,suiny1ys,1,1,655,654,survey,Redirect,2026-04-08 20:12:41.451689,1,,,46000.0,4,,4000.0,NoUncertainty,,1,0,7,6,6,0,"[7, 7, 6, 7]","[0.75, 0.75, 0.8888888888888888, 0.75]",0.7847222222222222,6,i00e409l,4.0,0,2,,0,0.5,0.7847222222222222,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
5,dm3u9zgz,1,1,655,654,survey,Redirect,2026-04-08 20:12:55.041431,1,,,50000.0,5,,4000.0,NoUncertainty,,1,0,6,6,6,4,"[6, 6, 6, 6]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888]",0.8888888888888888,6,7zbsph3d,4.0,0,2,,0,0.5,0.8888888888888888,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
6,mdezafla,1,1,655,654,survey,Redirect,2026-04-08 20:12:58.518866,1,,,50000.0,6,,4000.0,NoUncertainty,,1,0,2,2,2,4,"[2, 2, 2, 2]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888]",0.8888888888888888,2,ur9vtr5u,4.0,0,2,,0,0.5,0.8888888888888888,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
7,8r52a6nf,1,1,655,654,survey,Redirect,2026-04-08 20:13:08.125815,1,,,42000.0,7,,4000.0,NoUncertainty,,1,0,4,4,4,2,"[4, 4, 2, 6]","[1.0, 1.0, 0.8888888888888888, 0.8888888888888888]",0.9444444444444444,4,5r1bqnb3,4.0,0,2,,0,0.5,0.9444444444444444,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
8,pzqvybb6,1,1,655,654,survey,Redirect,2026-04-08 20:13:12.516264,1,,,49000.0,8,,4000.0,NoUncertainty,,1,0,6,6,6,4,"[6, 6, 6, 6]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888]",0.8888888888888888,6,g9yzp9x1,4.0,0,2,,0,0.5,0.8888888888888888,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
9,qh3in75n,1,1,655,654,survey,Redirect,2026-04-08 20:13:19.901344,1,,,37000.0,9,,0.0,NoUncertainty,,1,0,7,8,7,4,"[7, 7, 7, 7]","[0.75, 0.75, 0.75, 0.75]",0.75,7,jvopp27d,4.0,0,2,,0,0.5,0.75,1,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
10,xgv6i8eg,1,1,655,654,survey,Redirect,2026-04-08 20:13:26.700976,1,,,42000.0,10,,4000.0,NoUncertainty,,1,0,6,8,6,4,"[6, 6, 6, 6]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.8888888888888888]",0.8888888888888888,6,vqb2qgpb,4.0,0,2,,0,0.5,0.8888888888888888,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
11,94175ger,1,1,655,654,survey,Redirect,2026-04-08 20:13:46.876515,1,,,41000.0,11,,4000.0,NoUncertainty,,1,0,7,7,7,4,"[7, 7, 7, 7]","[0.75, 0.75, 0.75, 0.75]",0.75,7,bvjdgduf,4.0,0,2,,0,0.5,0.75,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
12,aqx4oqql,1,1,655,654,survey,Redirect,2026-04-08 20:13:58.928827,1,,,50000.0,12,,4000.0,NoUncertainty,,1,0,5,6,6,3,"[6, 6, 6, 5]","[0.8888888888888888, 0.8888888888888888, 0.8888888888888888, 0.9722222222222222]",0.9097222222222222,6,ct0q6itq,4.0,0,2,,0,0.5,0.9097222222222222,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
13,lvrr41w9,1,1,655,654,survey,Redirect,2026-04-08 20:14:26.634083,1,,,46000.0,13,,0.0,NoUncertainty,,1,0,1,4,4,0,"[1, 4, 1, 5]","[0.75, 1.0, 0.75, 0.9722222222222222]",0.8680555555555556,4,vpbdd04h,4.0,0,2,,0,0.5,0.8680555555555556,0,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
14,9ulljaq1,1,1,655,654,survey,Redirect,2026-04-08 20:14:47.965751,1,,,34000.0,14,,4000.0,NoUncertainty,,1,0,3,6,6,1,"[6, 3, 2, 7]","[0.8888888888888888, 0.9722222222222222, 0.8888888888888888, 0.75]",0.875,6,hytch124,4.0,0,2,,0,0.5,0.875,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
15,hw8wk1d5,1,1,655,654,survey,Redirect,2026-04-08 20:16:16.187062,1,,,42000.0,15,,4000.0,NoUncertainty,,1,0,1,7,7,3,"[7, 7, 7, 1]","[0.75, 0.75, 0.75, 0.75]",0.75,7,annqj9mk,4.0,0,2,,0,0.5,0.75,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,1,0,,,,,,1,12,ijtksv4p,,,,,1
16,nbe76ncb,,1,0,654,,,,0,,,0.0,16,,0.0,NoUncertainty,,1,0,5,5,5,4,"[5, 5, 5, 5]",[],0.0,5,y6zlnify,0.0,0,2,,0,0.0,0.0,0,0,0.0,0.0,0,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,0,0,0,,,,,,1,12,ijtksv4p,,,,,1
1,s39fq05g,1,1,655,654,survey,Redirect,2026-04-08 20:12:31.519982,1,,,41000.0,1,,0.0,NoUncertainty,,1,0,6,7,7,0,"[1, 6, 7, 1]","[0.75, 0.8888888888888888, 0.75, 0.75]",0.7847222222222222,7,ejekyhc7,4.0,0,2,,0,0.5,0.7847222222222222,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
2,z4pock9s,1,1,655,654,survey,Redirect,2026-04-08 20:12:35.362697,1,,,49000.0,2,,0.0,NoUncertainty,,1,0,3,1,1,0,"[3, 3, 4, 1]","[0.9722222222222222, 0.9722222222222222, 1.0, 0.75]",0.9236111111111112,1,re4laue2,4.0,0,2,,0,0.5,0.9236111111111112,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
3,lrklrovy,1,1,655,654,survey,Redirect,2026-04-08 20:12:38.290596,1,,,42000.0,3,,0.0,NoUncertainty,,1,0,2,1,1,2,"[1, 1, 3, 2]","[0.75, 0.75, 0.9722222222222222, 0.8888888888888888]",0.8402777777777778,1,901lc5i2,4.0,0,2,,0,0.5,0.8402777777777778,0,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
4,suiny1ys,1,1,655,654,survey,Redirect,2026-04-08 20:12:41.451689,1,,,46000.0,4,,0.0,NoUncertainty,,1,0,7,7,7,4,"[7, 7, 7, 7]","[0.75, 0.75, 0.75, 0.75]",0.75,7,i00e409l,4.0,0,2,,0,0.5,0.75,0,0,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
5,dm3u9zgz,1,1,655,654,survey,Redirect,2026-04-08 20:12:55.041431,1,,,50000.0,5,,0.0,NoUncertainty,,1,0,4,4,4,4,"[4, 4, 4, 4]","[1.0, 1.0, 1.0, 1.0]",1.0,4,7zbsph3d,4.0,0,2,,0,0.5,1.0,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
6,mdezafla,1,1,655,654,survey,Redirect,2026-04-08 20:12:58.518866,1,,,50000.0,6,,0.0,NoUncertainty,,1,0,7,7,7,1,"[7, 7, 2, 2]","[0.75, 0.75, 0.8888888888888888, 0.8888888888888888]",0.8194444444444444,7,ur9vtr5u,4.0,0,2,,0,0.5,0.8194444444444444,1,1,0.0,0.0,1,1,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,na,0,1,0,0,,,,,,1,13,ijtksv4p,,,,,1
