id_in_session,code,payoff,id_in_group,role,player_payoff,pool,decoding_answer,receiver_type,is_sender_payoff_relevant,is_receiver_payoff_relevant,honesty_guess,credulity_guess,secret_number,sender_choice,sender_message,sender_message_encoded,receiver_guess,sender_win_prob,receiver_win_prob,sender_wins,receiver_wins,honesty_rate,credulity_rate,round_number,treatment,session_code,session,id,correct_answers,age,gender,gender_add,education,student,experiments,reasoning,chosen_role,pool_cluster,treatment2
10,l9aeh42a,26000,1,Player A,0,2.0,,direct,1,0,,,4.0,4.0,4.0,4,4.0,0.5,1.0,0.0,1.0,,,11,Expert,ue7p8atl,20,390,1,18.0,0.0,,2.0,1.0,0.0,Realmente al principio a la zas y luego trate de predecir,0.0,202.0,Expert
11,0o3i7azq,45000,2,Player B,0,3.0,,direct,1,0,,,6.0,8.0,6.0,6,4.9,0.65,0.966388888888889,0.0,1.0,,,11,Expert,ue7p8atl,20,391,5,20.0,1.0,,2.0,1.0,0.0,"No me gustaba escoger un numero que fuera muy cerca a 1 ni tampoco muy cerca a 7, no me gustaba llegar a los extremos, tampoco me gustaba dar un numero entero, usualmente escogía un numero en decimal para así tener un mayor probabilidad de poder acertar al número que era, como tampoco le iba a dar la posibilidad al jugador A de tener más dinero que yo",2.0,203.0,Expert
12,4v79g2gu,38000,2,Player B,0,4.0,,direct,1,0,,,4.0,5.0,5.0,5,4.5,0.583333333333333,0.993055555555556,1.0,1.0,,,11,Expert,ue7p8atl,20,392,2,19.0,0.0,,2.0,1.0,0.0,"Realmente me base más en apuntar a valores que estuvieran en el promedio ya sea 4 o mas arriba de eso, sin embargo ,por lo  general cuando el numero que se me sugería era muy pequeño , decidida inferir ese mismo ya que los jugadores con el rol A solían apuntar a números grandes.",2.0,204.0,Expert
13,olpceysd,42000,2,Player B,0,3.0,,direct,1,0,,,3.0,6.0,6.0,6,6.5,0.916666666666667,0.659722222222222,1.0,0.0,,,11,Expert,ue7p8atl,20,393,1,19.0,1.0,,2.0,1.0,1.0,"Al principio lo pensé mucho, ya a lo ultimo la atención se disipa un poco",1.0,203.0,Expert
14,34r4pw1j,42000,2,Player B,0,4.0,,direct,1,0,,,7.0,6.0,6.0,6,2.3,0.216666666666667,0.386388888888889,0.0,0.0,,,11,Expert,ue7p8atl,20,394,3,20.0,1.0,,2.0,1.0,0.0,"Una vez entendí que los jugadores A ganaban más dinero entre más alta fuera la suposición de los jugadores B, intenté ignorara varios de los mensajes que sugerían el numero 7 y optaba o por intuición o por números cercanos al 4. Cuando salía un numero bajo intentaba estar más cerca de el ya que estaba la posibilidad de que fuese propuesto por el computador.",0.0,204.0,Expert
15,a278zoa5,38000,2,Player B,0,3.0,,direct,1,0,,,5.0,6.0,6.0,6,5.5,0.75,0.993055555555556,1.0,1.0,,,11,Expert,ue7p8atl,20,395,3,25.0,1.0,,2.0,1.0,1.0,al azar,2.0,203.0,Expert
16,innquncr,38000,2,Player B,0,4.0,,direct,1,0,,,4.0,8.0,4.0,4,4.0,0.5,1.0,1.0,1.0,,,11,Expert,ue7p8atl,20,396,2,18.0,1.0,,2.0,1.0,0.0,al comienzo tome la misma opción que me daba el a luego note que no era del todo fiable entonces note un patrón,1.0,204.0,Expert
17,bvjdgduf,42000,2,Player B,0,3.0,,direct,1,0,,,5.0,2.0,2.0,2,3.0,0.333333333333333,0.888888888888889,1.0,1.0,,,11,Expert,ue7p8atl,20,397,4,21.0,1.0,,2.0,1.0,0.0,"por intuición, la mayoría y tratar de descubrir si había algún patrón",2.0,203.0,Expert
18,1bkpchhx,46000,2,Player B,0,4.0,,direct,1,0,,,1.0,7.0,7.0,7,7.0,1.0,0.0,1.0,0.0,,,11,Expert,ue7p8atl,20,398,4,19.0,0.0,,2.0,1.0,0.0,"El jugador A ganaba más si ponía más valor, pero no seria conciso poner siempre 7 por ejemplo, ya que no es creíble que siempre sea un número tan alto, el único ganando de eso es el jugador A, por lo tanto en ciertas rondas cuando aparecía 7, decidí arriesgarme y confiar que es la maquina, si eran números entre 5 y 6 que fue lo más general, había alta probabilidad de que mintiesen, ya que ellos no ganaban el máximo, pero igual ganaban con mi respuesta, por lo que es esos casos, algunas veces confié pero otras puse un valor algo menor para que los dos o ganáramos o perdiéramos por igual.",1.0,204.0,Expert
19,2s39va6n,38000,2,Player B,0,3.0,,direct,1,0,,,4.0,7.0,7.0,7,4.7,0.616666666666667,0.986388888888889,1.0,1.0,,,11,Expert,ue7p8atl,20,399,4,21.0,1.0,,2.0,1.0,2.0,"Si sentía que eran muchas las veces seguidas en las que se acercaba al 6 o al 7, optaba por irme por el 4 para seguir con algo de probabilidad",0.0,203.0,Expert
20,vya6991e,38000,2,Player B,0,4.0,,direct,1,0,,,4.0,4.0,4.0,4,4.0,0.5,1.0,0.0,1.0,,,11,Expert,ue7p8atl,20,400,4,22.0,1.0,,2.0,1.0,1.0,"trate de usar la logicia. pense que los del grupo a eligirian el numero 7 para obtener mas dinero, por lo que si el numero era bajo, es porque era por parte de la computadora",2.0,204.0,Expert
1,33ugfmm8,42000,1,Player A,0,1.0,,direct,0,1,,,5.0,6.0,6.0,6,4.0,0.5,0.972222222222222,0.0,1.0,,,12,Expert,ue7p8atl,20,381,6,20.0,1.0,,2.0,1.0,0.0,En la mayoría de casos puse 6 porque creía que sería más convincente para el jugador B.,1.0,201.0,Expert
2,vrsphalo,42000,1,Player A,0,2.0,,direct,0,1,,,3.0,6.0,6.0,6,1.0,0.0,0.888888888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,382,1,19.0,0.0,,2.0,1.0,1.0,"primero deje que la maquina contestara, para después ver como el jugador B respondía y luego yo hacia la propuestas de los números",1.0,202.0,Expert
3,mib85aps,34000,1,Player A,0,1.0,,direct,0,1,,,1.0,7.0,7.0,7,4.0,0.5,0.75,1.0,1.0,,,12,Expert,ue7p8atl,20,383,4,20.0,1.0,,2.0,1.0,0.0,"al inicio del juego quería que el jugador B adivinara, luego le apunte a los numeros altos para ganar yo, y de vez en cuando enviaba la respuesta verdadera",2.0,201.0,Expert
4,obqo8255,42000,1,Player A,0,2.0,,direct,0,1,,,4.0,6.0,6.0,6,4.7,0.616666666666667,0.986388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,384,5,21.0,0.0,,5.0,1.0,1.0,"Supuse que no siempre estaba jugando con el mismo jugador 2 de modo que me convenia que siempre adivinara un numero alto, no obstante tambien considere el escenario donde a todos los jugadores 2 las habian hecho poner numeros altos, de modo que siempre alterne entre numeros altos y algunas sesiones delegue al ordenador para disuadir",1.0,202.0,Expert
5,pv124e19,34000,1,Player A,0,1.0,,direct,0,1,,,2.0,5.0,5.0,5,4.5,0.583333333333333,0.826388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,385,5,21.0,0.0,,2.0,1.0,0.0,"inicialmente probé poner números o dejárselo al computador, más adelante decidí principalmente delegarle la respuesta al computador, así los jugadores B podían asegurar buenas ganancias antes de que perdieran mucha confianza en los jugadores A. Luego al final decidí usar el 5 para reponer las veces que el computador elegía números bajos y asegurar que los participantes B pusieran un número alto, que seguro no lograría con el 7, pues me imaginé que no confiaban en números muy altos.",1.0,201.0,Expert
6,tf2c11f2,34000,1,Player A,0,2.0,,direct,0,1,,,7.0,6.0,6.0,6,5.0,0.666666666666667,0.888888888888889,1.0,1.0,,,12,Expert,ue7p8atl,20,386,3,19.0,0.0,,2.0,1.0,0.0,"Las primeras 6 rondas experimenté a vr si se sugestionaba al usuario B con el número que yo pusiera, y en 6 de 7 casos notaba que servía ya que generaba una tendencia a acercarse más a mi número, por tanto empecé a poner sólo el número 6 y en 3 o 4 casos el 7, aunque noté que el 7 era menos efectivo que el 6.",1.0,202.0,Expert
7,bpsqf21h,30000,1,Player A,0,1.0,,direct,0,1,,,7.0,8.0,7.0,7,6.5,0.916666666666667,0.993055555555556,1.0,1.0,,,12,Expert,ue7p8atl,20,387,4,19.0,1.0,,2.0,1.0,1.0,"Al ser el jugador A, en algunas ocasiones permitía que la maquina mandara el numero del mensaje correcto sin embargo la mayoría de ocasiones escogía números altos que no fuera el máximo para estar mas cerca del bono pero no ser tan obvios con la probabilidad mas alta",2.0,201.0,Expert
8,y5p9i8vf,30000,1,Player A,0,2.0,,direct,0,1,,,2.0,6.0,6.0,6,6.0,0.833333333333333,0.555555555555556,1.0,0.0,,,12,Expert,ue7p8atl,20,388,4,19.0,0.0,,2.0,1.0,1.0,"La posibilidad de ganar mayor cantidad de dinero era que el otro jugador contestara un numero alto, por esta razón seleccionaba normalmente el 6. Este es un número alto, sin embargo es más creíble que un 7.",2.0,202.0,Expert
9,bmficmhy,38000,1,Player A,0,1.0,,direct,0,1,,,2.0,4.0,4.0,4,4.5,0.583333333333333,0.826388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,389,2,18.0,1.0,,2.0,1.0,1.0,Pensé que si esocgiaa numeros mas bajos ellos se irian por numeros mas altos que los mios. Despues vi que confiaban de alguna manera en la pista que les di asi que subi los numeros y empecé a crear un equilibrio,0.0,201.0,Expert
10,l9aeh42a,26000,1,Player A,0,2.0,,direct,0,1,,,2.0,7.0,7.0,7,3.5,0.416666666666667,0.9375,0.0,1.0,,,12,Expert,ue7p8atl,20,390,1,18.0,0.0,,2.0,1.0,0.0,Realmente al principio a la zas y luego trate de predecir,0.0,202.0,Expert
11,0o3i7azq,45000,2,Player B,4000,3.0,,direct,0,1,,,7.0,8.0,7.0,7,6.5,0.916666666666667,0.993055555555556,1.0,1.0,,,12,Expert,ue7p8atl,20,391,5,20.0,1.0,,2.0,1.0,0.0,"No me gustaba escoger un numero que fuera muy cerca a 1 ni tampoco muy cerca a 7, no me gustaba llegar a los extremos, tampoco me gustaba dar un numero entero, usualmente escogía un numero en decimal para así tener un mayor probabilidad de poder acertar al número que era, como tampoco le iba a dar la posibilidad al jugador A de tener más dinero que yo",2.0,203.0,Expert
12,4v79g2gu,38000,2,Player B,0,4.0,,direct,0,1,,,2.0,6.0,6.0,6,6.0,0.833333333333333,0.555555555555556,1.0,0.0,,,12,Expert,ue7p8atl,20,392,2,19.0,0.0,,2.0,1.0,0.0,"Realmente me base más en apuntar a valores que estuvieran en el promedio ya sea 4 o mas arriba de eso, sin embargo ,por lo  general cuando el numero que se me sugería era muy pequeño , decidida inferir ese mismo ya que los jugadores con el rol A solían apuntar a números grandes.",2.0,204.0,Expert
13,olpceysd,42000,2,Player B,4000,3.0,,direct,0,1,,,2.0,5.0,5.0,5,4.5,0.583333333333333,0.826388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,393,1,19.0,1.0,,2.0,1.0,1.0,"Al principio lo pensé mucho, ya a lo ultimo la atención se disipa un poco",1.0,203.0,Expert
14,34r4pw1j,42000,2,Player B,4000,4.0,,direct,0,1,,,2.0,7.0,7.0,7,3.5,0.416666666666667,0.9375,0.0,1.0,,,12,Expert,ue7p8atl,20,394,3,20.0,1.0,,2.0,1.0,0.0,"Una vez entendí que los jugadores A ganaban más dinero entre más alta fuera la suposición de los jugadores B, intenté ignorara varios de los mensajes que sugerían el numero 7 y optaba o por intuición o por números cercanos al 4. Cuando salía un numero bajo intentaba estar más cerca de el ya que estaba la posibilidad de que fuese propuesto por el computador.",0.0,204.0,Expert
15,a278zoa5,38000,2,Player B,4000,3.0,,direct,0,1,,,2.0,4.0,4.0,4,4.5,0.583333333333333,0.826388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,395,3,25.0,1.0,,2.0,1.0,1.0,al azar,2.0,203.0,Expert
16,innquncr,38000,2,Player B,4000,4.0,,direct,0,1,,,3.0,6.0,6.0,6,1.0,0.0,0.888888888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,396,2,18.0,1.0,,2.0,1.0,0.0,al comienzo tome la misma opción que me daba el a luego note que no era del todo fiable entonces note un patrón,1.0,204.0,Expert
17,bvjdgduf,42000,2,Player B,4000,3.0,,direct,0,1,,,1.0,7.0,7.0,7,4.0,0.5,0.75,1.0,1.0,,,12,Expert,ue7p8atl,20,397,4,21.0,1.0,,2.0,1.0,0.0,"por intuición, la mayoría y tratar de descubrir si había algún patrón",2.0,203.0,Expert
18,1bkpchhx,46000,2,Player B,4000,4.0,,direct,0,1,,,7.0,6.0,6.0,6,5.0,0.666666666666667,0.888888888888889,1.0,1.0,,,12,Expert,ue7p8atl,20,398,4,19.0,0.0,,2.0,1.0,0.0,"El jugador A ganaba más si ponía más valor, pero no seria conciso poner siempre 7 por ejemplo, ya que no es creíble que siempre sea un número tan alto, el único ganando de eso es el jugador A, por lo tanto en ciertas rondas cuando aparecía 7, decidí arriesgarme y confiar que es la maquina, si eran números entre 5 y 6 que fue lo más general, había alta probabilidad de que mintiesen, ya que ellos no ganaban el máximo, pero igual ganaban con mi respuesta, por lo que es esos casos, algunas veces confié pero otras puse un valor algo menor para que los dos o ganáramos o perdiéramos por igual.",1.0,204.0,Expert
19,2s39va6n,38000,2,Player B,4000,3.0,,direct,0,1,,,5.0,6.0,6.0,6,4.0,0.5,0.972222222222222,0.0,1.0,,,12,Expert,ue7p8atl,20,399,4,21.0,1.0,,2.0,1.0,2.0,"Si sentía que eran muchas las veces seguidas en las que se acercaba al 6 o al 7, optaba por irme por el 4 para seguir con algo de probabilidad",0.0,203.0,Expert
20,vya6991e,38000,2,Player B,4000,4.0,,direct,0,1,,,4.0,6.0,6.0,6,4.7,0.616666666666667,0.986388888888889,0.0,1.0,,,12,Expert,ue7p8atl,20,400,4,22.0,1.0,,2.0,1.0,1.0,"trate de usar la logicia. pense que los del grupo a eligirian el numero 7 para obtener mas dinero, por lo que si el numero era bajo, es porque era por parte de la computadora",2.0,204.0,Expert
1,33ugfmm8,42000,1,Player A,4000,1.0,,direct,1,0,,,5.0,7.0,7.0,7,5.6,0.766666666666667,0.99,1.0,1.0,,,13,Expert,ue7p8atl,20,381,6,20.0,1.0,,2.0,1.0,0.0,En la mayoría de casos puse 6 porque creía que sería más convincente para el jugador B.,1.0,201.0,Expert
2,vrsphalo,42000,1,Player A,4000,2.0,,direct,1,0,,,5.0,5.0,5.0,5,4.0,0.5,0.972222222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,382,1,19.0,0.0,,2.0,1.0,1.0,"primero deje que la maquina contestara, para después ver como el jugador B respondía y luego yo hacia la propuestas de los números",1.0,202.0,Expert
3,mib85aps,34000,1,Player A,4000,1.0,,direct,1,0,,,3.0,8.0,3.0,3,3.4,0.4,0.995555555555556,1.0,1.0,,,13,Expert,ue7p8atl,20,383,4,20.0,1.0,,2.0,1.0,0.0,"al inicio del juego quería que el jugador B adivinara, luego le apunte a los numeros altos para ganar yo, y de vez en cuando enviaba la respuesta verdadera",2.0,201.0,Expert
4,obqo8255,42000,1,Player A,4000,2.0,,direct,1,0,,,3.0,7.0,7.0,7,4.0,0.5,0.972222222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,384,5,21.0,0.0,,5.0,1.0,1.0,"Supuse que no siempre estaba jugando con el mismo jugador 2 de modo que me convenia que siempre adivinara un numero alto, no obstante tambien considere el escenario donde a todos los jugadores 2 las habian hecho poner numeros altos, de modo que siempre alterne entre numeros altos y algunas sesiones delegue al ordenador para disuadir",1.0,202.0,Expert
5,pv124e19,34000,1,Player A,4000,1.0,,direct,1,0,,,5.0,8.0,5.0,5,3.0,0.333333333333333,0.888888888888889,1.0,1.0,,,13,Expert,ue7p8atl,20,385,5,21.0,0.0,,2.0,1.0,0.0,"inicialmente probé poner números o dejárselo al computador, más adelante decidí principalmente delegarle la respuesta al computador, así los jugadores B podían asegurar buenas ganancias antes de que perdieran mucha confianza en los jugadores A. Luego al final decidí usar el 5 para reponer las veces que el computador elegía números bajos y asegurar que los participantes B pusieran un número alto, que seguro no lograría con el 7, pues me imaginé que no confiaban en números muy altos.",1.0,201.0,Expert
6,tf2c11f2,34000,1,Player A,4000,2.0,,direct,1,0,,,4.0,6.0,6.0,6,5.7,0.783333333333333,0.919722222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,386,3,19.0,0.0,,2.0,1.0,0.0,"Las primeras 6 rondas experimenté a vr si se sugestionaba al usuario B con el número que yo pusiera, y en 6 de 7 casos notaba que servía ya que generaba una tendencia a acercarse más a mi número, por tanto empecé a poner sólo el número 6 y en 3 o 4 casos el 7, aunque noté que el 7 era menos efectivo que el 6.",1.0,202.0,Expert
7,bpsqf21h,30000,1,Player A,0,1.0,,direct,1,0,,,3.0,8.0,3.0,3,3.5,0.416666666666667,0.993055555555556,0.0,1.0,,,13,Expert,ue7p8atl,20,387,4,19.0,1.0,,2.0,1.0,1.0,"Al ser el jugador A, en algunas ocasiones permitía que la maquina mandara el numero del mensaje correcto sin embargo la mayoría de ocasiones escogía números altos que no fuera el máximo para estar mas cerca del bono pero no ser tan obvios con la probabilidad mas alta",2.0,201.0,Expert
8,y5p9i8vf,30000,1,Player A,4000,2.0,,direct,1,0,,,6.0,7.0,7.0,7,2.5,0.25,0.659722222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,388,4,19.0,0.0,,2.0,1.0,1.0,"La posibilidad de ganar mayor cantidad de dinero era que el otro jugador contestara un numero alto, por esta razón seleccionaba normalmente el 6. Este es un número alto, sin embargo es más creíble que un 7.",2.0,202.0,Expert
9,bmficmhy,38000,1,Player A,4000,1.0,,direct,1,0,,,4.0,6.0,6.0,6,4.0,0.5,1.0,1.0,1.0,,,13,Expert,ue7p8atl,20,389,2,18.0,1.0,,2.0,1.0,1.0,Pensé que si esocgiaa numeros mas bajos ellos se irian por numeros mas altos que los mios. Despues vi que confiaban de alguna manera en la pista que les di asi que subi los numeros y empecé a crear un equilibrio,0.0,201.0,Expert
10,l9aeh42a,26000,1,Player A,0,2.0,,direct,1,0,,,7.0,7.0,7.0,7,1.0,0.0,0.0,0.0,0.0,,,13,Expert,ue7p8atl,20,390,1,18.0,0.0,,2.0,1.0,0.0,Realmente al principio a la zas y luego trate de predecir,0.0,202.0,Expert
11,0o3i7azq,45000,2,Player B,0,3.0,,direct,1,0,,,5.0,7.0,7.0,7,5.6,0.766666666666667,0.99,1.0,1.0,,,13,Expert,ue7p8atl,20,391,5,20.0,1.0,,2.0,1.0,0.0,"No me gustaba escoger un numero que fuera muy cerca a 1 ni tampoco muy cerca a 7, no me gustaba llegar a los extremos, tampoco me gustaba dar un numero entero, usualmente escogía un numero en decimal para así tener un mayor probabilidad de poder acertar al número que era, como tampoco le iba a dar la posibilidad al jugador A de tener más dinero que yo",2.0,203.0,Expert
12,4v79g2gu,38000,2,Player B,0,4.0,,direct,1,0,,,5.0,5.0,5.0,5,4.0,0.5,0.972222222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,392,2,19.0,0.0,,2.0,1.0,0.0,"Realmente me base más en apuntar a valores que estuvieran en el promedio ya sea 4 o mas arriba de eso, sin embargo ,por lo  general cuando el numero que se me sugería era muy pequeño , decidida inferir ese mismo ya que los jugadores con el rol A solían apuntar a números grandes.",2.0,204.0,Expert
13,olpceysd,42000,2,Player B,0,3.0,,direct,1,0,,,5.0,8.0,5.0,5,3.0,0.333333333333333,0.888888888888889,1.0,1.0,,,13,Expert,ue7p8atl,20,393,1,19.0,1.0,,2.0,1.0,1.0,"Al principio lo pensé mucho, ya a lo ultimo la atención se disipa un poco",1.0,203.0,Expert
14,34r4pw1j,42000,2,Player B,0,4.0,,direct,1,0,,,4.0,6.0,6.0,6,5.7,0.783333333333333,0.919722222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,394,3,20.0,1.0,,2.0,1.0,0.0,"Una vez entendí que los jugadores A ganaban más dinero entre más alta fuera la suposición de los jugadores B, intenté ignorara varios de los mensajes que sugerían el numero 7 y optaba o por intuición o por números cercanos al 4. Cuando salía un numero bajo intentaba estar más cerca de el ya que estaba la posibilidad de que fuese propuesto por el computador.",0.0,204.0,Expert
15,a278zoa5,38000,2,Player B,0,3.0,,direct,1,0,,,3.0,8.0,3.0,3,3.5,0.416666666666667,0.993055555555556,0.0,1.0,,,13,Expert,ue7p8atl,20,395,3,25.0,1.0,,2.0,1.0,1.0,al azar,2.0,203.0,Expert
16,innquncr,38000,2,Player B,0,4.0,,direct,1,0,,,7.0,7.0,7.0,7,1.0,0.0,0.0,0.0,0.0,,,13,Expert,ue7p8atl,20,396,2,18.0,1.0,,2.0,1.0,0.0,al comienzo tome la misma opción que me daba el a luego note que no era del todo fiable entonces note un patrón,1.0,204.0,Expert
17,bvjdgduf,42000,2,Player B,0,3.0,,direct,1,0,,,4.0,6.0,6.0,6,4.0,0.5,1.0,1.0,1.0,,,13,Expert,ue7p8atl,20,397,4,21.0,1.0,,2.0,1.0,0.0,"por intuición, la mayoría y tratar de descubrir si había algún patrón",2.0,203.0,Expert
18,1bkpchhx,46000,2,Player B,0,4.0,,direct,1,0,,,3.0,7.0,7.0,7,4.0,0.5,0.972222222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,398,4,19.0,0.0,,2.0,1.0,0.0,"El jugador A ganaba más si ponía más valor, pero no seria conciso poner siempre 7 por ejemplo, ya que no es creíble que siempre sea un número tan alto, el único ganando de eso es el jugador A, por lo tanto en ciertas rondas cuando aparecía 7, decidí arriesgarme y confiar que es la maquina, si eran números entre 5 y 6 que fue lo más general, había alta probabilidad de que mintiesen, ya que ellos no ganaban el máximo, pero igual ganaban con mi respuesta, por lo que es esos casos, algunas veces confié pero otras puse un valor algo menor para que los dos o ganáramos o perdiéramos por igual.",1.0,204.0,Expert
19,2s39va6n,38000,2,Player B,0,3.0,,direct,1,0,,,3.0,8.0,3.0,3,3.4,0.4,0.995555555555556,1.0,1.0,,,13,Expert,ue7p8atl,20,399,4,21.0,1.0,,2.0,1.0,2.0,"Si sentía que eran muchas las veces seguidas en las que se acercaba al 6 o al 7, optaba por irme por el 4 para seguir con algo de probabilidad",0.0,203.0,Expert
20,vya6991e,38000,2,Player B,0,4.0,,direct,1,0,,,6.0,7.0,7.0,7,2.5,0.25,0.659722222222222,1.0,1.0,,,13,Expert,ue7p8atl,20,400,4,22.0,1.0,,2.0,1.0,1.0,"trate de usar la logicia. pense que los del grupo a eligirian el numero 7 para obtener mas dinero, por lo que si el numero era bajo, es porque era por parte de la computadora",2.0,204.0,Expert
1,33ugfmm8,42000,1,Player A,0,1.0,,direct,0,1,,,4.0,6.0,6.0,6,7.0,1.0,0.75,1.0,1.0,,,14,Expert,ue7p8atl,20,381,6,20.0,1.0,,2.0,1.0,0.0,En la mayoría de casos puse 6 porque creía que sería más convincente para el jugador B.,1.0,201.0,Expert
2,vrsphalo,42000,1,Player A,0,2.0,,direct,0,1,,,1.0,8.0,1.0,1,1.0,0.0,1.0,0.0,1.0,,,14,Expert,ue7p8atl,20,382,1,19.0,0.0,,2.0,1.0,1.0,"primero deje que la maquina contestara, para después ver como el jugador B respondía y luego yo hacia la propuestas de los números",1.0,202.0,Expert
3,mib85aps,34000,1,Player A,0,1.0,,direct,0,1,,,5.0,7.0,7.0,7,4.0,0.5,0.972222222222222,1.0,1.0,,,14,Expert,ue7p8atl,20,383,4,20.0,1.0,,2.0,1.0,0.0,"al inicio del juego quería que el jugador B adivinara, luego le apunte a los numeros altos para ganar yo, y de vez en cuando enviaba la respuesta verdadera",2.0,201.0,Expert
4,obqo8255,42000,1,Player A,0,2.0,,direct,0,1,,,7.0,8.0,7.0,7,4.5,0.583333333333333,0.826388888888889,1.0,1.0,,,14,Expert,ue7p8atl,20,384,5,21.0,0.0,,5.0,1.0,1.0,"Supuse que no siempre estaba jugando con el mismo jugador 2 de modo que me convenia que siempre adivinara un numero alto, no obstante tambien considere el escenario donde a todos los jugadores 2 las habian hecho poner numeros altos, de modo que siempre alterne entre numeros altos y algunas sesiones delegue al ordenador para disuadir",1.0,202.0,Expert
5,pv124e19,34000,1,Player A,0,1.0,,direct,0,1,,,1.0,8.0,1.0,1,1.0,0.0,1.0,0.0,1.0,,,14,Expert,ue7p8atl,20,385,5,21.0,0.0,,2.0,1.0,0.0,"inicialmente probé poner números o dejárselo al computador, más adelante decidí principalmente delegarle la respuesta al computador, así los jugadores B podían asegurar buenas ganancias antes de que perdieran mucha confianza en los jugadores A. Luego al final decidí usar el 5 para reponer las veces que el computador elegía números bajos y asegurar que los participantes B pusieran un número alto, que seguro no lograría con el 7, pues me imaginé que no confiaban en números muy altos.",1.0,201.0,Expert
6,tf2c11f2,34000,1,Player A,0,2.0,,direct,0,1,,,5.0,6.0,6.0,6,3.3,0.383333333333333,0.919722222222222,0.0,1.0,,,14,Expert,ue7p8atl,20,386,3,19.0,0.0,,2.0,1.0,0.0,"Las primeras 6 rondas experimenté a vr si se sugestionaba al usuario B con el número que yo pusiera, y en 6 de 7 casos notaba que servía ya que generaba una tendencia a acercarse más a mi número, por tanto empecé a poner sólo el número 6 y en 3 o 4 casos el 7, aunque noté que el 7 era menos efectivo que el 6.",1.0,202.0,Expert
7,bpsqf21h,30000,1,Player A,0,1.0,,direct,0,1,,,1.0,7.0,7.0,7,6.0,0.833333333333333,0.305555555555556,1.0,1.0,,,14,Expert,ue7p8atl,20,387,4,19.0,1.0,,2.0,1.0,1.0,"Al ser el jugador A, en algunas ocasiones permitía que la maquina mandara el numero del mensaje correcto sin embargo la mayoría de ocasiones escogía números altos que no fuera el máximo para estar mas cerca del bono pero no ser tan obvios con la probabilidad mas alta",2.0,201.0,Expert
8,y5p9i8vf,30000,1,Player A,0,2.0,,direct,0,1,,,2.0,6.0,6.0,6,4.5,0.583333333333333,0.826388888888889,1.0,1.0,,,14,Expert,ue7p8atl,20,388,4,19.0,0.0,,2.0,1.0,1.0,"La posibilidad de ganar mayor cantidad de dinero era que el otro jugador contestara un numero alto, por esta razón seleccionaba normalmente el 6. Este es un número alto, sin embargo es más creíble que un 7.",2.0,202.0,Expert
9,bmficmhy,38000,1,Player A,0,1.0,,direct,0,1,,,3.0,2.0,2.0,2,3.0,0.333333333333333,1.0,0.0,1.0,,,14,Expert,ue7p8atl,20,389,2,18.0,1.0,,2.0,1.0,1.0,Pensé que si esocgiaa numeros mas bajos ellos se irian por numeros mas altos que los mios. Despues vi que confiaban de alguna manera en la pista que les di asi que subi los numeros y empecé a crear un equilibrio,0.0,201.0,Expert
10,l9aeh42a,26000,1,Player A,0,2.0,,direct,0,1,,,5.0,3.0,3.0,3,3.0,0.333333333333333,0.888888888888889,0.0,1.0,,,14,Expert,ue7p8atl,20,390,1,18.0,0.0,,2.0,1.0,0.0,Realmente al principio a la zas y luego trate de predecir,0.0,202.0,Expert
11,0o3i7azq,45000,2,Player B,4000,3.0,,direct,0,1,,,1.0,7.0,7.0,7,6.0,0.833333333333333,0.305555555555556,1.0,1.0,,,14,Expert,ue7p8atl,20,391,5,20.0,1.0,,2.0,1.0,0.0,"No me gustaba escoger un numero que fuera muy cerca a 1 ni tampoco muy cerca a 7, no me gustaba llegar a los extremos, tampoco me gustaba dar un numero entero, usualmente escogía un numero en decimal para así tener un mayor probabilidad de poder acertar al número que era, como tampoco le iba a dar la posibilidad al jugador A de tener más dinero que yo",2.0,203.0,Expert
12,4v79g2gu,38000,2,Player B,4000,4.0,,direct,0,1,,,1.0,8.0,1.0,1,1.0,0.0,1.0,0.0,1.0,,,14,Expert,ue7p8atl,20,392,2,19.0,0.0,,2.0,1.0,0.0,"Realmente me base más en apuntar a valores que estuvieran en el promedio ya sea 4 o mas arriba de eso, sin embargo ,por lo  general cuando el numero que se me sugería era muy pequeño , decidida inferir ese mismo ya que los jugadores con el rol A solían apuntar a números grandes.",2.0,204.0,Expert
13,olpceysd,42000,2,Player B,4000,3.0,,direct,0,1,,,4.0,6.0,6.0,6,7.0,1.0,0.75,1.0,1.0,,,14,Expert,ue7p8atl,20,393,1,19.0,1.0,,2.0,1.0,1.0,"Al principio lo pensé mucho, ya a lo ultimo la atención se disipa un poco",1.0,203.0,Expert
